Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Ronan Kopp","LAD",0.607209,0.236702,0,3.60643,10.788,0,0,0,,11.2549,48.4279,8.41631,4.83,4.51,0.9772,6.57805,0.284845,0.611075,14.1816,11.3403,5.26015,2.1559,0.781419,0.29284,0.135832,0.15700776875019073,0.204087,1.33225,0.285242,0.745938,,,3.66004,0.106709,0.0766853,999,,,,,,,52.30000000000001,4.754545454545456,46,4.181818181818182,,,,,,,,,,,,,,,,,,,"Ronan Kopp","sa3017751",691947
"Jean Cabrera","PHI",0.585652,0.758716,0.735804,4.76155,2.011,2.011,0,0,,10.6037,45.966,10.9155,6,5.61,1.47607,3.69479,0.0303175,0.465251,7.81486,6.63294,3.13599,2.1151,1.25283,0.170014,0.0803808,0.08963298797607422,0.2611,1.37785,0.290311,0.686419,,,4.64775,0.105992,0.08507,999,,,,,,,44.50000000000001,4.045454545454546,46,4.181818181818182,,,,,,,,,,,,,,,,,,,"Jean Cabrera","sa3015433",691893
"Yosver Zulueta","SEA",0.745211,0.644656,0,4.12988,19.234,0,0,0.6497,,21.5091,93.424,19.0133,10.58,9.87,2.14585,10.6684,0.520452,1.22788,22.3416,9.34832,4.46394,2.09419,0.897883,0.239142,0.114193,0.12494859844446182,0.233212,1.37996,0.29571,0.716022,,,4.01391,0.104873,0.0506732,999,,,,,,,100.80000000000001,4.581818181818182,96,4.363636363636363,,,,,,,,,,,,,,,,,,,"Yosver Zulueta","27765",691172
"Colin Poche",,1.51117,1.69249,0,4.36115,26.724,0,0,0,,26.5389,113.823,22.6392,13.76,12.86,3.73905,11.7702,0.654393,1.19882,25.7609,8.73615,3.99158,2.18864,1.268,0.226323,0.103408,0.12291523069143295,0.224474,1.29657,0.264877,0.707784,,,4.49138,0.103996,0.0110927,999,,,,,,,103.80000000000003,3.8444444444444454,96,3.5555555555555554,,,,,,,,,,,,,,,,,,,"Colin Poche","19403",621363
"Eric Cerantola","KCR",0.636797,0.465723,0,3.93248,15.283,0,0,0,,16.2493,70.1662,12.8848,7.59,7.1,1.67935,8.69976,0.387324,1.04902,18.0535,9.9993,4.81853,2.07518,0.930144,0.257297,0.123988,0.13330872356891632,0.213263,1.32834,0.275423,0.727615,,,4.05646,0.101782,0.0368532,999,,,,,,,66.00000000000001,4.125000000000001,60,3.75,,,,,,,,,,,,,,,,,,,"Eric Cerantola","sa3017914",672021
"Tim Mayza","PHI",0.864704,0.680046,0,4.29826,23.968,0,0,0.6346,,23.8073,101.852,24.7799,12.28,11.37,2.71169,6.90894,0.598834,0.871513,18.8159,7.11306,2.61182,2.72341,1.02511,0.184737,0.067833,0.11690395325422287,0.263415,1.33106,0.304204,0.695845,,,4.0156,0.101543,0.0552797,999,,,,,,,93.70000000000002,3.9041666666666672,99,4.125,,,,,,,,,,,,,,,,,,,"Tim Mayza","15042",641835
"Isaiah Campbell","ARI",0.730003,0.599837,0,4.26973,19.681,0,0,0,,21.184,90.8883,21.2795,10.77,10.05,2.15668,6.77707,0.648929,0.987649,15.6318,6.64117,2.87923,2.30658,0.916263,0.17199,0.0745648,0.09742474555969238,0.255998,1.32442,0.292688,0.690435,,,4.08242,0.100709,-0.00270257,999,,,,,,,84.20000000000002,4.00952380952381,87,4.142857142857143,,,,,,,,,,,,,,,,,,,"Isaiah Campbell","25551",663462
"Emiliano Teodo","TEX",0.586472,0.370156,0,3.53145,11.487,0,0,0,,11.7997,50.0855,8.90808,4.95,4.63,1.10768,6.04729,0.428761,0.718465,13.3118,10.1534,4.61246,2.20129,0.844864,0.265783,0.120739,0.14504306018352509,0.205636,1.26744,0.269908,0.746412,,,3.81935,0.10035,0.130701,999,,,,,,,58.100000000000016,4.841666666666668,52,4.333333333333333,,,,,,,,,,,,,,,,,,,"Emiliano Teodo","sa3015158",693713
"Lazaro Estrada","TOR",0.716956,0.482876,0,4.2823,15.882,0.053,0,0.6494,,20.8276,88.3484,18.6174,10.58,9.91,3.13595,7.13256,0.548065,1.15805,20.6957,8.94301,3.08211,2.90158,1.3551,0.234251,0.0807321,0.1535189375281334,0.232549,1.23634,0.275342,0.710216,,,4.29935,0.0995473,-0.00268166,999,,,,,,,91.1,4.338095238095238,88,4.190476190476191,,,,,,,,,,,,,,,,,,,"Lazaro Estrada","24914",681751
"Cole Sulser","TBR",1.99496,1.60215,0,4.38206,44.764,0.178,0,10.0064,,50.0313,213.622,44.8366,26.07,24.36,7.37407,20.1734,1.11133,1.69163,47.0776,8.46867,3.62894,2.33365,1.3265,0.220378,0.0944347,0.125943161547184,0.233819,1.29939,0.27284,0.712061,,,4.48035,0.097652,0.0129981,999,,,,,,,234.89999999999998,4.6979999999999995,227,4.54,,,,,,,,,,,,,,,,,,,"Cole Sulser","15256",642121
"Bobby Miller","LAD",0.952297,0.55387,0,4.42499,17.261,0.418,0,0.7767,,21.8848,94.3621,20.6736,11.49,10.76,2.72094,8.47979,0.56594,1.11415,20.0712,8.25415,3.48726,2.36694,1.11897,0.212704,0.0898643,0.12283935397863388,0.243884,1.33213,0.289671,0.696944,,,4.23232,0.0973783,0.0506732,999,,,,,,,88.30000000000001,4.013636363636365,88,4,,,,,,,,,,,,,,,,,,,"Bobby Miller","27483",676272
"Marco Gonzales","SDP",1.22274,1.50053,1.59405,5.19143,4.061,4.061,0,0,,21.809,95.2622,23.0733,13.47,12.58,3.80073,7.60036,0.0709048,0.788592,14.1821,5.85256,3.13647,1.86597,1.56846,0.148874,0.0797835,0.069090336561203,0.265597,1.40647,0.279756,0.678574,,,5.25409,0.097017,0.073322,999,,,,,,,54.80000000000001,2.4909090909090916,59,2.6818181818181817,,,,,,,,,,,,,,,,,,,"Marco Gonzales","15467",594835
"Greg Weissert","BOS",3.01418,2.33414,0,4.57049,62.05,0,1,16.5479,,63.9975,276.421,61.9333,34.9,32.5,8.40407,24.1047,1.58265,2.77399,52.2868,7.35312,3.38986,2.16915,1.18187,0.189156,0.0872027,0.10195350646972656,0.248187,1.3444,0.283446,0.688521,,,4.46824,0.0969534,-0.158472,999,,,,,,,310.00000000000006,4.843750000000001,312,4.875,,,,,,,,,,,,,,,,,,,"Greg Weissert","20375",669711
"Trevor Williams","WSN",0.726533,1.34897,0,5.03356,19.778,1.604,0,0.651,,27.0703,118.233,28.9327,16.23,15.14,4.30844,8.59056,0.643135,1.04632,21.7361,7.22656,2.85608,2.53023,1.43242,0.183842,0.0726581,0.11118387430906296,0.266426,1.38614,0.298291,0.67616,,,4.66627,0.096432,-0.0948228,999,,,,,,,93.20000000000002,3.4518518518518526,101,3.740740740740741,,,,,,,,,,,,,,,,,,,"Trevor Williams","16977",592866
"Manuel Rodríguez","TBR",0.633916,0.450287,0,3.86167,14.133,0,0,0.6616,,14.473,61.4646,13.1268,6.66,6.21,1.39268,5.29996,0.342348,0.974848,12.7997,7.95945,3.29577,2.41505,0.866033,0.208245,0.0862278,0.12201689928770065,0.237848,1.27318,0.286215,0.714131,,,3.91796,0.0960878,0.0322465,999,,,,,,,69.50000000000003,4.964285714285716,69,4.928571428571429,,,,,,,,,,,,,,,,,,,"Manuel Rodriguez","20794",655889
"Daison Acosta","SDP",0.649073,0.493102,0,4.02051,14.954,0,0,0,,15.5801,67.6314,12.7308,7.47,6.96,1.75161,8.23351,1.23669,0.923297,17.2514,9.96544,4.75617,2.09526,1.01184,0.25508,0.121741,0.1333385854959488,0.217716,1.34558,0.278155,0.728948,,,4.14531,0.0942948,0.139721,999,,,,,,,67.00000000000001,4.187500000000001,61,3.8125,,,,,,,,,,,,,,,,,,,"Daison Acosta","sa944989",670897
"Jose Quintana","COL",5.65303,10.2838,9.00222,6.182,20.854,20.609,0,0,,114.196,521.957,141.579,83.67,78.44,18.2965,47.0707,0.374614,3.93962,67.6365,5.33056,3.70973,1.43691,1.44198,0.129583,0.0901813,0.039401330053806305,0.300627,1.65198,0.320203,0.643911,,,5.37351,0.0934709,-1.11533,999,,,,,,,236.00000000000006,2.070175438596492,319,2.7982456140350878,,,,,,,,,,,,,,,,,,,"Jose Quintana","11423",500779
"Bryse Wilson","PHI",0.830414,1.27714,0.177972,5.02815,10.002,2.528,0,0.6346,,23.1079,100.478,24.5988,13.85,12.91,3.6703,7.23448,0.321399,1.06464,15.4504,6.01758,2.81766,2.13566,1.4295,0.15377,0.0720009,0.08176881819963455,0.266861,1.37759,0.286465,0.673661,,,4.94017,0.0906272,-0.0413251,999,,,,,,,66,2.869565217391304,73,3.1739130434782608,,,,,,,,,,,,,,,,,,,"Bryse Wilson","19990",669060
"Brady Basso","ATH",1.9424,1.70139,0,4.74963,44.116,0.11,0,4.2535,,50.2144,217.874,51.5593,28.43,26.5,7.39509,16.7323,1.48216,2.15637,43.9564,7.87837,2.99896,2.62703,1.32543,0.201751,0.0767982,0.12495289742946625,0.259111,1.36,0.299146,0.687999,,,4.42739,0.0902788,-0.190265,999,,,,,,,195.7,3.9139999999999997,206,4.12,,,,,,,,,,,,,,,,,,,"Brady Basso","25582",669620
"Pete Hansen","STL",0.399795,0.618366,0.511022,4.70909,1.538,1.538,0,0,,7.8168,33.6591,8.23664,4.37,4.09,1.10621,2.31359,0.0222374,0.239661,5.6804,6.54022,2.66379,2.45523,1.27365,0.168763,0.0687361,0.10002677142620087,0.264794,1.34969,0.293201,0.686575,,,4.50139,0.089942,0.0984272,999,,,,,,,32.10000000000001,4.012500000000001,33,4.125,,,,,,,,,,,,,,,,,,,"Pete Hansen","sa3020798",677337
"Rolddy Muñoz","ATL",0.692644,0.457512,0,4.18044,16.652,0,0,0.6514,,18.5794,80.8097,17.0037,9.24,8.63,1.88242,8.4319,0.709839,1.34251,18.2181,8.82497,4.08447,2.16061,0.911857,0.225444,0.104343,0.12110152840614319,0.239369,1.36902,0.296875,0.710326,,,4.06942,0.0893053,0.0950502,999,,,,,,,84.8,4.463157894736842,82,4.315789473684211,,,,,,,,,,,,,,,,,,,"Rolddy Munoz","27407",691548
"Dylan Smith","DET",0.913158,0.797416,0,4.3683,22.309,0,0,0.6095,,26.0628,112.433,24.0572,13.62,12.65,3.34043,10.1874,0.673978,1.74183,23.379,8.07322,3.51792,2.29488,1.15352,0.207937,0.0906089,0.11732794344425201,0.239367,1.31393,0.280775,0.697532,,,4.38041,0.0878318,-0.0421021,999,,,,,,,107.1,4.119230769230769,105,4.038461538461538,,,,,,,,,,,,,,,,,,,"Dylan Smith","30145",681916
"Yariel Rodríguez","TOR",1.4749,1.00498,0,4.34029,32.771,0.093,0,0.6494,,35.6036,155.261,30.4166,18.32,17.17,4.20352,18.4745,0.991717,2.36001,34.8494,8.80934,4.67004,1.88635,1.06258,0.224457,0.11899,0.10546693205833435,0.22627,1.37321,0.274847,0.710854,,,4.46788,0.0866072,0.0829197,999,,,,,,,153.20000000000005,4.255555555555556,142,3.9444444444444446,,,,,,,,,,,,,,,,,,,"Yariel Rodriguez","33838",684320
"Daysbel Hernández","ATL",1.26198,0.881946,0,4.48126,30.502,0,0,0.6514,,32.1941,141.927,27.7794,17.08,16.03,3.55599,18.0268,0.981174,2.24198,34.085,9.52861,5.03946,1.8908,0.994094,0.240159,0.127014,0.11314426362514496,0.228339,1.42281,0.288314,0.703594,,,4.34232,0.0863054,-0.0283811,999,,,,,,,126.80000000000003,3.962500000000001,120,3.75,,,,,,,,,,,,,,,,,,,"Daysbel Hernandez","20271",678226
"Bryan Hoeing","SDP",0.84039,0.849216,0,4.42659,19.281,0.605,0,0.6559,,23.1171,99.8882,23.2956,12.22,11.37,2.56273,8.42979,0.633805,0.875754,16.739,6.51685,3.28191,1.98569,0.997726,0.167577,0.0843923,0.08318468928337097,0.257175,1.37238,0.290862,0.693215,,,4.33573,0.0840046,0.0519071,999,,,,,,,84.50000000000001,3.6739130434782616,87,3.782608695652174,,,,,,,,,,,,,,,,,,,"Bryan Hoeing","26304",663773
"Orlando Ribalta","WSN",0.942848,0.843338,0,4.35054,26.302,0,0,0.651,,27.5759,119.923,24.3587,14.27,13.33,3.41782,13.4791,0.975198,1.01646,25.3932,8.28761,4.3992,1.88389,1.11548,0.211745,0.112398,0.09934739023447037,0.231047,1.37213,0.273321,0.713034,,,4.48167,0.0837788,0.0644931,999,,,,,,,119.90000000000003,4.282142857142858,113,4.035714285714286,,,,,,,,,,,,,,,,,,,"Orlando Ribalta","26247",687377
"Adbert Alzolay","NYM",1.95102,1.35171,0,4.53945,40.511,0,1,0.7119,,41.0997,174.365,39.7021,22.21,20.73,6.56717,11.8044,0.871121,2.01204,36.9804,8.09796,2.58492,3.13277,1.43808,0.212086,0.0676993,0.14438701421022415,0.24729,1.25321,0.283202,0.692385,,,4.42132,0.0835677,-0.0586429,999,,,,,,,154.30000000000007,3.763414634146343,155,3.7804878048780486,,,,,,,,,,,,,,,,,,,"Adbert Alzolay","17859",640470
"John King","MIA",1.82055,2.08333,0,4.33961,33.615,0,0,6.6376,,35.0285,150.74,37.9823,18.18,16.89,3.3856,10.0977,0.724177,1.32573,21.2214,5.45249,2.59443,2.10161,0.869875,0.140781,0.0669871,0.07379374653100967,0.272632,1.3726,0.301601,0.689891,,,4.15831,0.0835524,0.0295039,999,,,,,,,160.3,4.58,173,4.942857142857143,,,,,,,,,,,,,,,,,,,"John King","22051",667463
"Colton Gordon","HOU",1.48595,1.42351,0,4.62463,31.82,0.94,0,0.6545,,42.678,181.636,40.527,23.5,21.93,7.4169,13.059,1.32196,1.87059,37.8596,7.98388,2.7539,2.89912,1.56409,0.208436,0.0718963,0.13653961569070816,0.243104,1.25559,0.272668,0.696397,,,4.66963,0.0835432,-0.0955818,999,,,,,,,160.50000000000003,3.7325581395348846,159,3.697674418604651,,,,,,,,,,,,,,,,,,,"Colton Gordon","31312",676467
"Trent Thornton","CHC",1.14541,0.886556,0,4.52897,26.04,0,0,0.7204,,27.96,119.779,26.7438,15.05,14.07,3.74596,9.70622,0.496083,1.43781,23.1852,7.46306,3.12432,2.3887,1.20578,0.193567,0.0810344,0.11253220587968826,0.24618,1.30365,0.281478,0.685774,,,4.41407,0.0810784,-0.0375472,999,,,,,,,104.8,3.742857142857143,105,3.75,,,,,,,,,,,,,,,,,,,"Trent Thornton","17948",663423
"Nick Raquet","STL",1.13839,0.988388,0,4.56984,28.381,0,0,0.6715,,30.7232,134.599,31.2121,16.7,15.6,3.21935,12.5576,1.02934,1.32525,25.9261,7.59476,3.67859,2.06458,0.94307,0.192618,0.0932963,0.09932181239128113,0.258558,1.42464,0.305697,0.689452,,,4.16523,0.0788483,-0.0814818,999,,,,,,,125.89999999999998,4.0612903225806445,130,4.193548387096774,,,,,,,,,,,,,,,,,,,"Nick Raquet","20333",675919
"Gus Varland","WSN",1.40928,1.39209,0,4.80998,41.515,0,0,4.1667,,43.3536,190.694,42.3266,24.85,23.17,5.84939,18.8557,1.27816,2.47699,41.1112,8.5345,3.91436,2.1803,1.21431,0.215587,0.0988795,0.11670783162117004,0.249919,1.41124,0.298014,0.685604,,,4.46877,0.0787288,-0.256871,999,,,,,,,170.2,3.9581395348837205,172,4,,,,,,,,,,,,,,,,,,,"Gus Varland","24737",681402
"Sam Bachman","LAA",0.976358,0.817161,0,4.16032,25.04,0,0,0.6283,,26.3273,114.296,23.8073,13.01,12.17,2.67148,12.641,0.814297,1.36633,23.8488,8.15273,4.32134,1.88662,0.913248,0.208658,0.110599,0.09805959463119507,0.237388,1.38443,0.286516,0.716588,,,4.23869,0.0780742,0.0598864,999,,,,,,,103.1,3.965384615384615,101,3.8846153846153846,,,,,,,,,,,,,,,,,,,"Sam Bachman","29754",696147
"Ryan Borucki","CHW",0.602548,0.491905,0,3.96182,15.651,0,0,0.5889,,15.8109,66.5491,13.7632,7.49,6.96,1.92829,5.51727,0.326237,1.11247,14.6354,8.33088,3.14058,2.65265,1.09764,0.219919,0.0829054,0.13701362907886505,0.229696,1.21944,0.272974,0.71109,,,4.12725,0.0770245,0.139686,999,,,,,,,70.4,4.4,67,4.1875,,,,,,,,,,,,,,,,,,,"Ryan Borucki","16350",621366
"Michel Otañez","TEX",0.963073,0.693655,0,4.08058,19.604,0,0,0.6589,,20.1589,88.1308,15.6463,9.72,9.14,2.19011,12.6763,0.60507,1.10891,23.9888,10.7099,5.65938,1.89241,0.977781,0.272196,0.143835,0.12836022675037384,0.210454,1.40497,0.279368,0.736549,,,4.219,0.0763639,0.0460664,999,,,,,,,91.80000000000001,4.590000000000001,84,4.2,,,,,,,,,,,,,,,,,,,"Michel Otanez","22533",671305
"Eduarniel Núñez","ATH",2.10416,1.77313,0,4.56087,47.126,0,0,6.4364,,50.5759,225.923,44.3668,27.36,25.63,5.73124,29.897,1.49134,4.62858,54.2246,9.64929,5.32018,1.81371,1.01988,0.240013,0.132333,0.10768087208271027,0.231804,1.46836,0.293936,0.708088,,,4.51195,0.0755581,-0.0356679,999,,,,,,,216.20000000000002,4.23921568627451,204,4,,,,,,,,,,,,,,,,,,,"Eduarniel Nunez","23162",674384
"Chris Murphy","CHW",1.20318,1.0805,0,4.37934,32.091,0,0,0.5889,,37.6084,162.902,33.8826,19.6,18.3,4.61774,16.5808,1.07886,2.33276,33.7935,8.08706,3.96793,2.03811,1.10506,0.207447,0.101784,0.10566255450248718,0.235315,1.34181,0.277189,0.701464,,,4.44294,0.0754685,-0.0145733,999,,,,,,,146.29999999999998,3.8499999999999996,140,3.6842105263157894,,,,,,,,,,,,,,,,,,,"Chris Murphy","26214",669684
"Yoniel Curet","PHI",0.401574,0.58207,0.208483,4.50364,2.177,1.418,0,0,,7.2941,31.7481,6.74316,3.91,3.65,0.924401,3.22483,0.0648284,0.491312,6.78115,8.36708,3.97904,2.10279,1.14059,0.213593,0.101576,0.11201686412096024,0.240553,1.36658,0.286267,0.698422,,,4.45173,0.075446,0.0242166,999,,,,,,,26.300000000000015,3.7571428571428593,27,3.857142857142857,,,,,,,,,,,,,,,,,,,"Yoniel Curet","sa3015446",692414
"Hunter Stratton","ATL",0.805666,0.624123,0,4.86823,20.249,0,0,0.6514,,21.8334,95.8684,22.0846,12.62,11.81,2.87886,8.53793,0.453554,1.25108,19.7671,8.14826,3.51944,2.31522,1.1867,0.20619,0.0890588,0.1171315461397171,0.256561,1.40255,0.30277,0.676987,,,4.38358,0.0749786,-0.152452,999,,,,,,,82.7,3.7590909090909093,85,3.8636363636363638,,,,,,,,,,,,,,,,,,,"Hunter Stratton","23455",676702
"Craig Kimbrel","NYM",1.07653,0.724053,0,4.40972,21.711,0,0,0.7119,,22.6137,97.1838,18.1974,11.81,11.08,3.37103,11.0955,0.435149,1.27789,25.3905,10.1051,4.41588,2.28836,1.34163,0.261263,0.11417,0.14709283411502838,0.214566,1.29536,0.264527,0.711455,,,4.46895,0.0729998,0.00189525,999,,,,,,,104.50000000000001,4.543478260869565,94,4.086956521739131,,,,,,,,,,,,,,,,,,,"Craig Kimbrel","6655",518886
"Chad Green",,2.20313,2.57018,0,4.57084,39.607,0,1,0,,40.9553,173.665,38.7434,22.36,20.8,6.89074,12.2734,1.0675,1.6583,34.7712,7.64104,2.69709,2.83306,1.51425,0.20022,0.0706726,0.12954749912023544,0.24255,1.24567,0.269775,0.692699,,,4.64488,0.0713486,-0.0586332,999,,,,,,,148.90000000000003,3.6317073170731717,147,3.5853658536585367,,,,,,,,,,,,,,,,,,,"Chad Green","15552",643338
"Nate Pearson","HOU",2.16344,1.70773,0,4.67971,48.352,0,0,9.7196,,52.0802,226.504,47.6146,28.92,27.08,7.74991,22.3622,1.36536,3.21543,50.7209,8.7651,3.86443,2.26815,1.33926,0.22393,0.0987279,0.12520159035921097,0.236976,1.34364,0.27984,0.694385,,,4.59519,0.0710096,-0.185786,999,,,,,,,228.59999999999997,4.396153846153846,223,4.288461538461538,,,,,,,,,,,,,,,,,,,"Nate Pearson","20160",663878
"Jhony Brito","SDP",0.716268,0.695707,0,4.44929,16.565,0.373,0,0.6559,,19.5402,83.9532,19.8322,10.39,9.66,2.34759,6.0876,0.571797,0.780812,13.981,6.43948,2.80388,2.29663,1.08128,0.166533,0.0725119,0.09402091801166534,0.257278,1.32649,0.287783,0.686153,,,4.32049,0.0692028,0.0460665,999,,,,,,,82.4,4.12,85,4.25,,,,,,,,,,,,,,,,,,,"Jhony Brito","25386",666745
"Ryan Webb","CLE",0.349705,0.538059,0.456193,4.76628,1.337,1.337,0,0,,6.8544,29.8371,6.93871,3.89,3.63,0.92086,2.60254,0.0208814,0.323465,5.44026,7.1432,3.41719,2.09037,1.20911,0.182332,0.087225,0.09510750323534012,0.257839,1.39199,0.292841,0.68483,,,4.57489,0.0680944,0.036766,999,,,,,,,22.3,3.185714285714286,23,3.2857142857142856,,,,,,,,,,,,,,,,,,,"Ryan Webb","sa3018280",669067
"Sean Guenther","DET",0.591417,0.535037,0,4.24874,14.427,0.126,0,0.6095,,15.4846,66.2274,15.431,7.89,7.31,1.75167,4.52226,0.364124,1.0221,12.2603,7.12599,2.62844,2.71111,1.01811,0.185125,0.0682839,0.11684128642082214,0.254288,1.28859,0.293101,0.689292,,,4.09635,0.0675062,-0.0164809,999,,,,,,,57.400000000000006,3.826666666666667,59,3.933333333333333,,,,,,,,,,,,,,,,,,,"Sean Guenther","20045",674944
"Eli Morgan","KCR",0.878425,0.73776,0,4.5714,21.835,0,0,0.6641,,24.0386,102.6,23.017,13.06,12.21,3.58828,7.98921,0.433628,0.862797,20.2319,7.57477,2.99114,2.5324,1.34344,0.197193,0.0778679,0.11932462453842163,0.245522,1.28985,0.277842,0.690701,,,4.49711,0.065065,-0.0467063,999,,,,,,,85.60000000000004,3.566666666666668,85,3.5416666666666665,,,,,,,,,,,,,,,,,,,"Eli Morgan","20203",669212
"Carlos Hernández","CLE",0.453142,0.45133,0,4.43799,12.127,0.022,0,0.6803,,12.8369,55.3298,11.6418,6.76,6.33,1.70475,5.49423,0.24838,0.36464,12.2667,8.60024,3.85203,2.23265,1.1952,0.221702,0.0992996,0.12240195274353027,0.235326,1.33491,0.279922,0.703489,,,4.3196,0.0649006,-0.0210645,999,,,,,,,53.39999999999999,4.107692307692307,52,4,,,,,,,,,,,,,,,,,,,"Carlos Hernandez","22713",672578
"Angel Chivilli","NYY",1.17541,0.694536,0,4.37008,21.673,0,0,0.6919,,23.6838,101.517,23.0393,12.3,11.5,2.98918,7.81589,0.481332,1.49687,19.5489,7.42871,2.97009,2.50118,1.13591,0.192568,0.076991,0.11557700484991074,0.249872,1.3028,0.287803,0.695723,,,4.30471,0.0638499,0.0552798,999,,,,,,,97.90000000000002,4.0791666666666675,98,4.083333333333333,,,,,,,,,,,,,,,,,,,"Angel Chivilli","26790",683409
"Jackson Jobe","DET",0.332891,0.469344,0.158174,4.41951,1.935,1.102,0,0,,6.7813,29.0961,6.14075,3.56,3.33,0.939471,2.80459,0.0777802,0.319154,5.76975,7.65749,3.72219,2.05725,1.24685,0.198299,0.0963904,0.10190903395414352,0.236434,1.31912,0.270011,0.705804,,,4.61639,0.0626625,0.0242166,999,,,,,,,26.9,3.8428571428571425,25,3.5714285714285716,,,,,,,,,,,,,,,,,,,"Jackson Jobe","30203",695549
"Michael Lorenzen","COL",6.02974,11.071,11.8735,6.11984,24.649,24.649,0,0,,142.136,643.097,167.488,102.94,96.65,27.4266,55.8333,0.463499,6.57323,104.474,6.61527,3.53535,1.87118,1.73664,0.162455,0.0868195,0.07563544064760208,0.288428,1.57118,0.312086,0.650976,,,5.49074,0.0608335,-1.2385,999,,,,,,,303.49999999999994,2.1373239436619715,378,2.6619718309859155,,,,,,,,,,,,,,,,,,,"Michael Lorenzen","14843",547179
"Colin Selby","BAL",2.35952,1.9202,0,4.58049,57.39,0,0,4.3779,,61.5589,269.728,58.8527,33.46,31.33,7.57081,28.3636,1.89345,3.15778,54.9113,8.02812,4.1468,1.93598,1.10686,0.20358,0.105156,0.09842384606599808,0.247065,1.4168,0.291831,0.701622,,,4.48607,0.0600495,-0.0613277,999,,,,,,,239.99999999999997,3.8709677419354835,239,3.8548387096774195,,,,,,,,,,,,,,,,,,,"Colin Selby","24986",681882
"James Karinchak","ATL",0.401953,0.285515,0,4.56889,9.786,0,0,0.6514,,10.1644,44.5418,8.23175,5.51,5.16,1.30018,5.83515,0.203789,0.540538,12.9583,11.4738,5.16669,2.22073,1.15124,0.290925,0.131004,0.1599208563566208,0.215683,1.38394,0.289932,0.698714,,,4.13006,0.0594633,-0.0785266,999,,,,,,,49.900000000000006,4.99,46,4.6,,,,,,,,,,,,,,,,,,,"James Karinchak","20151",675916
"Seth Johnson","PHI",0.680922,0.655248,0,4.39575,17.928,0.371,0,0.6346,,20.9657,90.4408,18.8963,10.99,10.24,2.88288,9.3221,0.713971,0.532594,20.4658,8.78541,4.00172,2.19541,1.23754,0.22629,0.103074,0.12321563065052032,0.234486,1.34593,0.279772,0.712436,,,4.3805,0.0572774,-0.00269327,999,,,,,,,83.1,3.957142857142857,80,3.8095238095238093,,,,,,,,,,,,,,,,,,,"Seth Johnson","26020",686751
"Garrett Acton","MIA",0.79038,0.684472,0,4.45134,19.226,0,0,0.6382,,19.4099,83.7159,17.6859,10.33,9.6,2.78641,7.94485,0.816889,0.806233,18.5072,8.58143,3.68388,2.32946,1.292,0.221071,0.0949026,0.12616875767707825,0.235923,1.3205,0.277606,0.704137,,,4.44695,0.0563679,-0.00730339,999,,,,,,,71.89999999999999,3.784210526315789,71,3.736842105263158,,,,,,,,,,,,,,,,,,,"Garrett Acton","27583",670183
"Joey Gerber","NYM",0.665449,0.445451,0,4.39223,13.494,0,0,0.7119,,14.7738,63.2357,13.0759,7.7,7.21,2.20992,5.70859,0.498645,0.711066,14.3553,8.74504,3.4776,2.51468,1.34626,0.227012,0.0902748,0.13673731684684753,0.230144,1.27147,0.269956,0.706441,,,4.43998,0.0552973,-0.0164713,999,,,,,,,63.60000000000001,4.24,60,4,,,,,,,,,,,,,,,,,,,"Joey Gerber","24591",680702
"Ryan Brasier","TEX",1.83099,1.50495,0,4.51279,37.342,0.316,0,0.6589,,39.3083,166.67,37.0744,21.1,19.71,6.06449,12.011,0.702284,1.51759,31.803,7.28159,2.75002,2.64783,1.38852,0.190814,0.0720641,0.11874964088201523,0.242092,1.24873,0.269009,0.689378,,,4.55514,0.0522004,-0.0632054,999,,,,,,,144.60000000000002,3.7076923076923083,143,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Ryan Brasier","5615",518489
"Jackson Wolf","SDP",0.364474,0.281353,0,4.22938,8.55,0,0,0,,9.6397,41.3138,8.69106,4.86,4.53,1.20619,3.80808,0.313988,0.393898,9.56789,8.93295,3.55537,2.51252,1.12615,0.231591,0.0921746,0.1394161731004715,0.234186,1.29663,0.284188,0.706643,,,4.08441,0.0508747,0.0230332,999,,,,,,,46.300000000000004,4.630000000000001,45,4.5,,,,,,,,,,,,,,,,,,,"Jackson Wolf","29832",680232
"Ryan Rolison","CHC",0.664874,0.503264,0,4.35704,15.098,0.045,0,0.7204,,16.6076,71.3957,16.6504,8.64,8.04,1.85985,5.59218,0.53635,0.641078,12.5273,6.78879,3.03052,2.24014,1.00789,0.175463,0.0783266,0.09713603556156158,0.255521,1.3393,0.291293,0.692638,,,4.20834,0.0503516,-0.0118844,999,,,,,,,66.00000000000001,3.8823529411764715,68,4,,,,,,,,,,,,,,,,,,,"Ryan Rolison","22200",669020
