Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Zac Leigh","CHC",0.0453,0.0526,0,4.8564,1,0,0,0,,1,4.494,0.9713,0.578,0.5396,0.141333,0.5716,0.0273,0.0537,0.8491,7.6419,5.1444,1.48548,1.272,0.188941,0.127192,0.06174899637699127,0.251066,1.5429,0.288356,0.71738,0.402731,,5.15017,-0.00941714,-0.047657,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Zac Leigh","sa3017873",684949
"Andrew Marrero",,0.0441,0.0538,0,5.03973,1,0,0,0,,1,4.537,0.9895,0.5977,0.55997,0.145222,0.5884,0.0275,0.0531,0.8562,7.7058,5.2956,1.45513,1.307,0.188715,0.129689,0.059025779366493225,0.254011,1.5779,0.291726,0.713086,0.386991,,5.23513,-0.00942181,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Andrew Marrero","sa3016941",687817
"Jake Gozzo",,0.044,0.054,0,5.05944,1,0,0,0,,1,4.521,1.0416,0.602,0.56216,0.142889,0.5333,0.0274,0.0481,0.7508,6.7572,4.7997,1.40784,1.286,0.166069,0.117961,0.04810883849859238,0.264392,1.5749,0.295055,0.707638,0.41901,,5.23529,-0.00942367,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jake Gozzo","sa3014979",689214
"José Cruz",,0.0443,0.0536,0,4.79151,1,0,0,0,,1,4.543,0.96,0.5709,0.53239,0.126333,0.6071,0.0276,0.057,0.9324,8.3916,5.4639,1.53583,1.137,0.205239,0.133634,0.0716046541929245,0.247493,1.5671,0.295609,0.71657,0.403617,,4.90497,-0.00944044,-0.0497033,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jose Cruz","sa3006383",678804
"Dylan Heid","BAL",0.0451,0.0528,0,5.11866,1,0,0,0,,1,4.498,1.0465,0.6069,0.56874,0.156444,0.5077,0.0273,0.0394,0.7976,7.1784,4.5693,1.57101,1.408,0.177323,0.112872,0.06445084512233734,0.264876,1.5542,0.296996,0.709494,0.400249,,5.21501,-0.00944956,-0.0495773,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Dylan Heid","sa3019113",695327
"Tahnaj Thomas",,0.0441,0.0568,0.0071,5.11614,0.8969,0.0219,0,0,,1,4.504,1.0611,0.6077,0.56846,0.149222,0.4915,0.0244,0.0495,0.7293,6.5637,4.4235,1.48383,1.343,0.161923,0.109125,0.052797526121139526,0.267752,1.5526,0.295634,0.703213,0.411007,,5.23943,-0.00945975,-0.0470039,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Tahnaj Thomas","sa3003066",673231
"Richard Rodríguez",,0.0451,0.0529,0,5.18715,1,0,0,0,,1,4.435,1.1183,0.6122,0.57635,0.167222,0.3551,0.0262,0.0442,0.6937,6.2433,3.1959,1.95353,1.505,0.156415,0.0800676,0.0763472318649292,0.277102,1.4734,0.299573,0.694915,0.370072,,5.11952,-0.00946358,-0.0456763,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Richard Rodriguez","13549",593144
"Michael Hobbs","SEA",0.046,0.052,0,4.61889,1,0,0,0,,1,4.478,0.9629,0.5524,0.51321,0.132889,0.552,0.0272,0.0517,0.8577,7.7193,4.968,1.5538,1.196,0.191536,0.123269,0.0682670846581459,0.248535,1.5149,0.287827,0.724307,0.418991,,4.95839,-0.0094679,-0.055415,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Michael Hobbs","sa3017498",669419
"Zach Barnes",,0.0437,0.0542,0,5.1003,1,0,0,0,,1,4.521,1.076,0.6079,0.5667,0.141,0.5022,0.0274,0.0505,0.6933,6.2397,4.5198,1.38053,1.269,0.153351,0.111082,0.04226941615343094,0.271149,1.5782,0.298341,0.702709,0.438008,,5.23964,-0.00947214,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Zach Barnes","sa3017203",695071
"Holden Powell","WSN",0.0424,0.0556,0,4.98942,1,0,0,0,,1,4.543,1.0001,0.5946,0.55438,0.136111,0.5991,0.0276,0.0552,0.7875,7.0875,5.3919,1.31447,1.225,0.173344,0.131873,0.04147039353847504,0.257181,1.5992,0.291387,0.713168,0.422876,,5.29248,-0.00948694,-0.045708,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Holden Powell","sa3014854",676026
"Daniel Ponce de Leon",,0.0442,0.0582,0.0118,4.96323,0.8433,0.0333,0,0,,1,4.441,1.0499,0.5869,0.55147,0.158444,0.4284,0.0246,0.0391,0.7512,6.7608,3.8556,1.7535,1.426,0.169151,0.0964648,0.0726863369345665,0.264226,1.4783,0.290959,0.709444,0.357361,,5.09501,-0.00949312,-0.0484206,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Daniel Ponce de Leon","16110",594965
"Bobby Milacki",,0.0454,0.066,0.0329,5.17014,0.5316,0.0996,0,0,,1,4.44,1.1276,0.6143,0.57446,0.161889,0.3568,0.0138,0.0496,0.6082,5.4738,3.2112,1.7046,1.457,0.136982,0.0803604,0.05662161856889725,0.279552,1.4844,0.295912,0.691788,0.418986,,5.24249,-0.009504,-0.0470134,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Bobby Milacki","sa3007216",673872
"Randy Labaut",,0.0459,0.0599,0.0196,4.95117,0.7254,0.0584,0,0,,1,4.468,1.0212,0.5866,0.55013,0.158111,0.4971,0.0194,0.0337,0.7697,6.9273,4.4739,1.54838,1.423,0.172269,0.111258,0.06101164221763611,0.259372,1.5183,0.286799,0.718381,0.365007,,5.24358,-0.00950611,-0.0470039,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Randy Labaut","sa3010615",665178
"Pedro Santos",,0.0442,0.055,0.0031,5.02542,0.9522,0.0102,0,0,,1,4.573,0.9806,0.5982,0.55838,0.134667,0.6502,0.0263,0.0484,0.8689,7.8201,5.8518,1.33636,1.212,0.190007,0.142182,0.0478241890668869,0.253097,1.6308,0.294665,0.715956,0.413997,,5.2438,-0.00950859,-0.0470039,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Pedro Santos","sa1171936",683726
"Caleb Smith",,0.0462,0.0521,0.0008,4.87836,0.9885,0.0025,0,0,,1,4.43,1.005,0.5743,0.54204,0.161556,0.4545,0.0409,0.0366,0.8379,7.5411,4.0905,1.84356,1.454,0.189142,0.102596,0.08654627203941345,0.255147,1.4595,0.28694,0.717736,0.304251,,5.03286,-0.00951893,-0.0452986,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Caleb Smith","14875",592761
"Emmanuel Chapman","PIT",0.0438,0.0656,0.0267,5.20443,0.6034,0.0844,0,0,,1,4.511,1.0585,0.616,0.57827,0.151333,0.4928,0.0161,0.0508,0.7571,6.8139,4.4352,1.53632,1.362,0.167834,0.109244,0.0585901141166687,0.266799,1.5513,0.29656,0.69828,0.383142,,5.21907,-0.00953776,-0.0442872,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Emmanuel Chapman","sa3023456",820888
"Arij Fransen",,0.0439,0.0541,0,5.05071,1,0,0,0,,1,4.533,1.0716,0.6038,0.56119,0.133667,0.526,0.0275,0.0516,0.6783,6.1047,4.734,1.28954,1.203,0.149636,0.116038,0.03359806537628174,0.270921,1.5976,0.298379,0.704589,0.458009,,5.249,-0.00957664,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Arij Fransen","sa3015369",687677
"Geison Urbaez","TOR",0.046,0.0624,0.0252,5.20056,0.6339,0.0779,0,0,,1,4.514,1.1013,0.6192,0.57784,0.150556,0.4586,0.017,0.0485,0.669,6.021,4.1274,1.45879,1.355,0.148206,0.101595,0.046610549092292786,0.274851,1.5599,0.298287,0.697268,0.436173,,5.27566,-0.00958545,-0.0494674,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Geison Urbaez","sa3015135",696064
"Adam Bloebaum","WSN",0.0426,0.0554,0,4.94487,1,0,0,0,,1,4.539,1.0177,0.5891,0.54943,0.137889,0.5882,0.0275,0.041,0.7568,6.8112,5.2938,1.28664,1.241,0.166733,0.129588,0.037144750356674194,0.260295,1.6059,0.291801,0.719677,0.408446,,5.30169,-0.00958954,-0.045708,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Adam Bloebaum","sa3023654",826168
"Jaydenn Estanista","PHI",0.0441,0.0538,0,5.13522,1,0,0,0,,1,4.531,0.9934,0.6083,0.57058,0.154778,0.5911,0.0275,0.0461,0.8376,7.5384,5.3199,1.41702,1.393,0.18486,0.130457,0.05440299212932587,0.255124,1.5845,0.289038,0.713695,0.385265,,5.38365,-0.00962538,-0.0442177,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jaydenn Estanista","sa3016230",692838
"Juan De Los Santos","BAL",0.045,0.0529,0,5.12523,1,0,0,0,,1,4.515,1.0528,0.6089,0.56947,0.151333,0.5152,0.0274,0.048,0.7797,7.0173,4.6368,1.51339,1.362,0.172691,0.114109,0.058582499623298645,0.26641,1.568,0.298423,0.707231,0.416873,,5.23267,-0.00964734,-0.0495773,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Juan De Los Santos","sa3010808",685379
"Kelvin Ramirez","LAD",0.0464,0.0516,0,5.17572,1,0,0,0,,1,4.545,1.0145,0.6148,0.57508,0.155444,0.5974,0.0276,0.0428,0.8116,7.3044,5.3766,1.35855,1.399,0.17857,0.131441,0.04712870717048645,0.259808,1.6119,0.292419,0.715137,0.417713,,5.45331,-0.00964958,-0.046166,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Kelvin Ramirez","sa3015492",699062
"Dillon Larsen",,0.0452,0.0575,0.0119,4.91283,0.8359,0.0349,0,0,,1,4.591,1.0239,0.5893,0.54587,0.120667,0.6455,0.0231,0.0451,0.7587,6.8283,5.8095,1.17537,1.086,0.165258,0.140601,0.024656936526298523,0.262512,1.6694,0.298982,0.719843,0.464005,,5.2582,-0.00967927,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Dillon Larsen","sa3018263",689937
"Chris Jefferson",,0.0439,0.0582,0.0094,5.17581,0.8574,0.0304,0,0,,1,4.5,1.0726,0.6139,0.57509,0.154111,0.4763,0.0232,0.0459,0.7219,6.4971,4.2867,1.51564,1.387,0.160422,0.105844,0.0545777752995491,0.269647,1.5489,0.296116,0.701349,0.403003,,5.26138,-0.00971471,-0.0470134,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Chris Jefferson","sa3017816",690103
"Jacob Gomez",,0.0449,0.0559,0.0075,4.95459,0.8978,0.0218,0,0,,1,4.575,1.0021,0.591,0.55051,0.132333,0.6358,0.0248,0.0449,0.8164,7.3476,5.7222,1.28405,1.191,0.178448,0.138973,0.03947541117668152,0.257325,1.6379,0.29528,0.720691,0.418999,,5.26477,-0.00974247,-0.0470039,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jacob Gomez","sa3025353",827499
"Max Gieg","LAA",0.0416,0.0637,0.0163,5.23656,0.7485,0.0535,0,0,,1,4.562,1.021,0.6216,0.58184,0.149333,0.6006,0.0205,0.0532,0.8197,7.3773,5.4054,1.3648,1.344,0.17968,0.131653,0.04802718758583069,0.261246,1.6216,0.296569,0.707948,0.415124,,5.39847,-0.00974294,-0.0465617,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Max Gieg","sa3019954",688944
"Michael Martinez",,0.0439,0.054,0,5.09751,1,0,0,0,,1,4.513,1.0116,0.6031,0.56639,0.154444,0.5388,0.0274,0.0487,0.8196,7.3764,4.8492,1.52116,1.39,0.181609,0.119388,0.062220245599746704,0.2577,1.5504,0.290418,0.710025,0.370995,,5.26621,-0.00976861,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Michael Martinez","sa3006415",681597
"Liam Norris",,0.0447,0.0532,0,4.90815,1,0,0,0,,1,4.604,0.9287,0.5833,0.54535,0.134111,0.7276,0.0279,0.0447,0.9638,8.6742,6.5484,1.32463,1.207,0.20934,0.158036,0.05130322277545929,0.242373,1.6563,0.290655,0.730655,0.376992,,5.26788,-0.0097872,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Liam Norris","sa3014543",691005
"Adam Tulloch","CLE",0.0438,0.0571,0.0074,4.87521,0.8953,0.0223,0,0,,1,4.514,1.0228,0.5817,0.54169,0.139333,0.5305,0.0244,0.0595,0.7645,6.8805,4.7745,1.44109,1.254,0.169362,0.117523,0.05183873325586319,0.260652,1.5533,0.292522,0.715341,0.422366,,5.18747,-0.00979059,-0.0495718,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Adam Tulloch","sa3020588",671969
"Jordan Jones",,0.0443,0.0586,0.0114,5.12037,0.8285,0.0365,0,0,,1,4.499,1.0264,0.6062,0.56893,0.156444,0.519,0.0225,0.0425,0.7926,7.1334,4.671,1.52717,1.408,0.176172,0.115359,0.06081351637840271,0.260673,1.5454,0.291105,0.708094,0.377996,,5.26821,-0.00979091,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jordan Jones","sa3009984",669437
"Rhett Kouba","HOU",0.0453,0.0614,0.0203,5.16924,0.6949,0.0649,0,0,,1,4.471,1.0951,0.6156,0.57436,0.154444,0.4337,0.0185,0.0531,0.6594,5.9346,3.9033,1.52041,1.39,0.147484,0.0970029,0.050480879843235016,0.274861,1.5288,0.296703,0.69573,0.441827,,5.28451,-0.00981949,-0.0484365,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Rhett Kouba","sa3017544",688763
"Thomas Schultz","WSN",0.0424,0.064,0.0196,5.13765,0.7098,0.0618,0,0,,1,4.45,1.0423,0.6065,0.57085,0.169333,0.4553,0.0189,0.0365,0.7448,6.7032,4.0977,1.63584,1.524,0.167371,0.102315,0.06505616754293442,0.263327,1.4976,0.286776,0.706923,0.356399,,5.32227,-0.00982875,-0.0457174,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Thomas Schultz","sa3022936",686463
"Ryan Garcia",,0.0459,0.066,0.0339,5.12757,0.5152,0.1032,0,0,,1,4.472,1.0227,0.606,0.56973,0.164556,0.4879,0.0134,0.0437,0.7979,7.1811,4.3911,1.63538,1.481,0.178421,0.109101,0.06932022422552109,0.259542,1.5106,0.288167,0.706596,0.363996,,5.27336,-0.00983825,-0.0470039,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Ryan Garcia","sa3011190",674114
"Cooper McKeehan",,0.0445,0.0535,0,4.89492,1,0,0,0,,1,4.598,1.052,0.589,0.54388,0.114,0.6351,0.0279,0.0449,0.6916,6.2244,5.7159,1.08896,1.026,0.150413,0.138125,0.012287959456443787,0.268504,1.6871,0.301375,0.718887,0.489,,5.27394,-0.00985473,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Cooper McKeehan","sa3020183",801479
"Caleb Wurster",,0.0455,0.0595,0.0177,4.99833,0.7535,0.0525,0,0,,1,4.524,1.0193,0.5937,0.55537,0.147111,0.5477,0.0204,0.0504,0.783,7.047,4.9293,1.42961,1.324,0.173077,0.121065,0.05201148986816406,0.259635,1.567,0.291138,0.715113,0.390012,,5.27588,-0.00987641,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Caleb Wurster","sa3016910",693473
"John Doxakis",,0.0443,0.0536,0,4.99752,1,0,0,0,,1,4.519,1.0342,0.5933,0.55528,0.147556,0.5155,0.0274,0.0618,0.7541,6.7869,4.6395,1.46285,1.328,0.166873,0.114074,0.052799291908741,0.262374,1.5497,0.291655,0.712072,0.389015,,5.27706,-0.00988954,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"John Doxakis","sa1115967",669648
"Kelvin Bautista",,0.0445,0.0535,0,4.9095,1,0,0,0,,1,4.598,1.0254,0.5889,0.5455,0.119778,0.642,0.0279,0.054,0.7504,6.7536,5.778,1.16885,1.078,0.163201,0.139626,0.023575469851493835,0.262788,1.6674,0.298706,0.719139,0.463984,,5.27945,-0.00991617,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Kelvin Bautista","sa3006491",678654
"Eduardo Herrera",,0.0439,0.0541,0,5.09283,1,0,0,0,,1,4.545,1.0013,0.604,0.56587,0.145778,0.5836,0.0276,0.0563,0.8329,7.4961,5.2524,1.42718,1.312,0.183256,0.128405,0.0548514723777771,0.256408,1.5849,0.292344,0.71038,0.390995,,5.28415,-0.00996858,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Eduardo Herrera","sa3002702",672620
"Cameron Junker",,0.0436,0.0543,0,5.1462,1,0,0,0,,1,4.537,1.0456,0.6113,0.5718,0.145444,0.5443,0.0275,0.0486,0.759,6.831,4.8987,1.39445,1.309,0.167291,0.119969,0.04732200503349304,0.265105,1.5899,0.296137,0.705919,0.410986,,5.28661,-0.00999608,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Cameron Junker","sa3010365",669668
"Luarbert Arias",,0.0443,0.0537,0,5.03415,1,0,0,0,,1,4.45,1.0352,0.5946,0.55935,0.164667,0.4354,0.0265,0.0538,0.778,7.002,3.9186,1.78686,1.482,0.174831,0.0978427,0.07698876410722733,0.261361,1.4706,0.288434,0.706414,0.358003,,5.1874,-0.0100049,-0.0470134,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Luarbert Arias","23811",678215
"Kih-Yun Yang",,0.0433,0.0547,0,5.23269,1,0,0,0,,1,4.535,1.0623,0.62,0.58141,0.150667,0.5208,0.0275,0.0496,0.7578,6.8202,4.6872,1.45507,1.356,0.1671,0.11484,0.05226019024848938,0.267946,1.5831,0.298296,0.701883,0.398986,,5.2894,-0.0100272,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Kih-Yun Yang","sa3011929",692725
"Natanael Polanco","MIA",0.042,0.0588,0.0068,5.15637,0.8978,0.0218,0,0,,1,4.573,1.0396,0.6145,0.57293,0.133111,0.598,0.0248,0.0494,0.767,6.903,5.382,1.28261,1.198,0.167724,0.130768,0.03695604205131531,0.264826,1.6376,0.299617,0.704981,0.437175,,5.27378,-0.0100454,-0.0449574,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Natanael Polanco","sa3016715",702417
"Eli Villalobos","SDP",0.0442,0.0538,0,5.01966,1,0,0,0,,1,4.494,1.014,0.5949,0.55774,0.154667,0.5296,0.0271,0.0443,0.8085,7.2765,4.7664,1.52662,1.392,0.179907,0.117846,0.06206052005290985,0.258667,1.5436,0.290616,0.714885,0.383744,,5.2505,-0.0100487,-0.0496068,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Eli Villalobos","20408",681871
"Brayan Mendoza","MIA",0.0439,0.0665,0.0323,5.02794,0.5663,0.0923,0,0,,1,4.536,1.0885,0.6019,0.55866,0.131111,0.5101,0.0152,0.0535,0.6281,5.6529,4.5909,1.23133,1.18,0.13847,0.112456,0.026014111936092377,0.274016,1.5986,0.297956,0.70436,0.458225,,5.27418,-0.0100499,-0.0449574,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Brayan Mendoza","sa3015477",694207
"Edwuin Bencomo",,0.0456,0.0649,0.0313,5.18103,0.5589,0.0939,0,0,,1,4.402,1.1022,0.6114,0.57567,0.180778,0.331,0.0146,0.0433,0.6583,5.9247,2.979,1.98882,1.627,0.149546,0.0751931,0.07435256242752075,0.273655,1.4332,0.288972,0.696375,0.360011,,5.29155,-0.0100511,-0.0470134,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Edwuin Bencomo","sa917763",667746
"Josh Fleming","TOR",0.3889,0.3948,0,4.23924,8,0,0,0.6494,,8,35.149,9.1282,4.1406,3.76821,0.880889,2.5341,0.4139,0.3132,4.4351,4.98949,2.85086,1.75017,0.991,0.12618,0.0720959,0.054084040224552155,0.282592,1.45779,0.305618,0.721225,0.540675,,4.52554,-0.0100905,0.00369003,999,,,,,,,26.500000000000007,3.312500000000001,30,3.75,9.25,6.62,5.2,4.23,3.49,2.87,2.34,1.84,1.31,5.4,5.12,4.93,4.77,4.62,4.49,4.34,4.18,3.96,"Josh Fleming","20418",676596
"Cole Hillier","SFG",0.0441,0.0539,0,4.824,1,0,0,0,,1,4.482,1.0496,0.5769,0.536,0.131778,0.4767,0.0272,0.0436,0.723,6.507,4.2903,1.51668,1.186,0.161312,0.106359,0.054953135550022125,0.264937,1.5263,0.295412,0.707551,0.437506,,4.96315,-0.0100952,-0.0496846,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Cole Hillier","sa3023232",815779
"Nick Swiney",,0.0452,0.0602,0.018,5.03946,0.7419,0.0549,0,0,,1,4.484,1.0584,0.5979,0.55994,0.156222,0.4733,0.0199,0.0416,0.7056,6.3504,4.2597,1.49081,1.406,0.157359,0.105553,0.05180642008781433,0.26666,1.5317,0.290343,0.711202,0.384992,,5.29953,-0.01013,-0.0470039,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Nick Swiney","sa3014542",676464
"Najer Victor","LAA",0.0412,0.0567,0,5.28606,1,0,0,0,,1,4.585,1.0228,0.6269,0.58734,0.148444,0.63,0.0278,0.0454,0.8286,7.4574,5.67,1.31524,1.336,0.18072,0.137405,0.043315157294273376,0.261612,1.6528,0.298155,0.709976,0.409162,,5.43391,-0.0101322,-0.0465617,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Najer Victor","sa3025330",695402
"Nick Krauth","TEX",0.0432,0.0547,0,5.26518,1,0,0,0,,1,4.488,1.1217,0.6243,0.58502,0.161444,0.393,0.0272,0.0706,0.6223,5.6007,3.537,1.58346,1.453,0.138659,0.0875668,0.051091812551021576,0.278725,1.5147,0.296315,0.690941,0.412108,,5.38011,-0.0101806,-0.0492908,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Nick Krauth","sa3015006",689242
"Fidel Ulloa","COL",0.0403,0.0576,0,5.84766,1,0,0,0,,1,4.636,1.1267,0.6908,0.64974,0.159444,0.5887,0.0281,0.0446,0.7504,6.7536,5.2983,1.27467,1.435,0.161864,0.126984,0.034879207611083984,0.281485,1.7154,0.312739,0.686647,0.428097,,5.60701,-0.0101816,-0.0344302,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Fidel Ulloa","sa3025235",801842
"Nathanael Heredia",,0.0443,0.0537,0,4.97934,1,0,0,0,,1,4.589,1.01,0.5941,0.55326,0.130444,0.6308,0.0278,0.0586,0.7963,7.1667,5.6772,1.26237,1.174,0.173524,0.137459,0.03606449067592621,0.259001,1.6408,0.295862,0.717814,0.425997,,5.30651,-0.0102179,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Nathanael Heredia","sa3009986",678975
"Carter Spivey","CLE",0.0441,0.0682,0.0356,5.13459,0.5028,0.1058,0,0,,1,4.448,1.0915,0.6101,0.57051,0.161111,0.4066,0.0131,0.0436,0.6764,6.0876,3.6594,1.66355,1.45,0.152068,0.0914119,0.06065647304058075,0.273025,1.4981,0.2944,0.697815,0.416758,,5.22738,-0.0102302,-0.0495622,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Carter Spivey","sa3023477",701053
"Frankie Scalzo Jr.","CHC",0.0459,0.0621,0.0245,5.07699,0.6504,0.0744,0,0,,1,4.461,1.0594,0.6033,0.56411,0.154778,0.4523,0.0173,0.0504,0.716,6.444,4.0707,1.58302,1.393,0.160502,0.10139,0.0591123104095459,0.26764,1.5117,0.292993,0.701461,0.412359,,5.22335,-0.0102486,-0.047657,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Frankie Scalzo Jr.","sa3017724",700794
"Junior Santos",,0.0436,0.0543,0,5.14359,1,0,0,0,,1,4.509,1.0629,0.6107,0.57151,0.151556,0.4994,0.0274,0.0431,0.7107,6.3963,4.4946,1.42311,1.364,0.157618,0.110756,0.04686181992292404,0.267969,1.5623,0.29358,0.704825,0.406,,5.31146,-0.010273,-0.0470134,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Junior Santos","sa3005470",681744
"Irvin Machuca","CIN",0.0423,0.0556,0,5.38443,1,0,0,0,,1,4.581,1.0315,0.6376,0.59827,0.164,0.6039,0.0278,0.0468,0.8198,7.3782,5.4351,1.35751,1.476,0.178957,0.131827,0.04712945222854614,0.262448,1.6354,0.294417,0.709774,0.405865,,5.57964,-0.0102798,-0.0417522,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Irvin Machuca","sa3008641",685829
"Victor Mederos","LAA",1.1597,1.387,0,4.55457,26,0,0,0.6283,,26,113.736,26.6877,14.162,13.1576,3.62844,9.8129,0.6616,1.8098,20.6056,7.13271,3.39677,2.09985,1.256,0.18117,0.0862779,0.09489256888628006,0.261354,1.40387,0.29609,0.71095,0.439582,,4.70539,-0.0102898,-0.0335005,999,,,,,,,82.99999999999999,3.1923076923076916,88,3.3846153846153846,7.94,6.49,5.61,4.95,4.41,3.92,3.46,2.99,2.44,5.62,5.35,5.16,5.01,4.87,4.73,4.59,4.43,4.21,"Victor Mederos","31533",682989
